gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
CCNE2,ENSG00000175305,CCNE2,True,Hippocampus,Luo_et_al,1.7
MCM2,ENSG00000073111,MCM2,True,Hippocampus,Luo_et_al,1.7
CCNT2-AS1,ENSG00000224043,CCNT2-AS1,True,Hippocampus,Luo_et_al,1.7
CD151,ENSG00000177697,CD151,True,Hippocampus,Luo_et_al,1.7
CD2,ENSG00000116824,CD2,True,Hippocampus,Luo_et_al,1.7
CD36,ENSG00000135218,CD36,True,Hippocampus,Luo_et_al,1.7
CD37,ENSG00000104894,CD37,True,Hippocampus,Luo_et_al,1.7
CD3E,ENSG00000198851,CD3E,True,Hippocampus,Luo_et_al,1.7
CD48,ENSG00000117091,CD48,True,Hippocampus,Luo_et_al,1.7
CD52,ENSG00000169442,CD52,True,Hippocampus,Luo_et_al,1.7
CD7,ENSG00000173762,CD7,True,Hippocampus,Luo_et_al,1.7
CD74,ENSG00000019582,CD74,True,Hippocampus,Luo_et_al,1.7
CD93,ENSG00000125810,CD93,True,Hippocampus,Luo_et_al,1.7
CDA,ENSG00000158825,CDA,True,Hippocampus,Luo_et_al,1.7
CDADC1,ENSG00000102543,CDADC1,True,Hippocampus,Luo_et_al,1.7
CDC20-DT,ENSG00000234694,CDC20-DT,True,Hippocampus,Luo_et_al,1.7
CDC40,ENSG00000168438,CDC40,True,Hippocampus,Luo_et_al,1.7
CDC42EP2,ENSG00000149798,CDC42EP2,True,Hippocampus,Luo_et_al,1.7
CDC42EP4,ENSG00000179604,CDC42EP4,True,Hippocampus,Luo_et_al,1.7
CDC42SE2,ENSG00000158985,CDC42SE2,True,Hippocampus,Luo_et_al,1.7
CDH12,ENSG00000154162,CDH12,True,Hippocampus,Luo_et_al,1.7
CDH23-AS1,ENSG00000223817,CDH23-AS1,True,Hippocampus,Luo_et_al,1.7
CDH4,ENSG00000179242,CDH4,True,Hippocampus,Luo_et_al,1.7
CDIPT,ENSG00000103502,CDIPT,True,Hippocampus,Luo_et_al,1.7
CDK11B,ENSG00000248333,CDK11B,True,Hippocampus,Luo_et_al,1.7
CDKN2D,ENSG00000129355,CDKN2D,True,Hippocampus,Luo_et_al,1.7
CELF3,ENSG00000159409,CELF3,True,Hippocampus,Luo_et_al,1.7
CELSR1,ENSG00000075275,CELSR1,True,Hippocampus,Luo_et_al,1.7
CELSR2,ENSG00000143126,CELSR2,True,Hippocampus,Luo_et_al,1.7
CENPF,ENSG00000117724,CENPF,True,Hippocampus,Luo_et_al,1.7
CENPVL1,ENSG00000223591,CENPVL1,True,Hippocampus,Luo_et_al,1.7
CEP135,ENSG00000174799,CEP135,True,Hippocampus,Luo_et_al,1.7
CEP162,ENSG00000135315,CEP162,True,Hippocampus,Luo_et_al,1.7
CEP290,ENSG00000198707,CEP290,True,Hippocampus,Luo_et_al,1.7
CEP295NL,ENSG00000178404,CEP295NL,True,Hippocampus,Luo_et_al,1.7
CEP44,ENSG00000164118,CEP44,True,Hippocampus,Luo_et_al,1.7
CEP63,ENSG00000182923,CEP63,True,Hippocampus,Luo_et_al,1.7
CFAP126,ENSG00000188931,CFAP126,True,Hippocampus,Luo_et_al,1.7
CFL2,ENSG00000165410,CFL2,True,Hippocampus,Luo_et_al,1.7
CGB7,ENSG00000196337,CGB7,True,Hippocampus,Luo_et_al,1.7
CHADL,ENSG00000100399,CHADL,True,Hippocampus,Luo_et_al,1.7
CHD9NB,ENSG00000277639,CHD9NB,True,Hippocampus,Luo_et_al,1.7
CHEK2,ENSG00000183765,CHEK2,True,Hippocampus,Luo_et_al,1.7
CHI3L2,ENSG00000064886,CHI3L2,True,Hippocampus,Luo_et_al,1.7
CHIC1,ENSG00000204116,CHIC1,True,Hippocampus,Luo_et_al,1.7
CHMP2B,ENSG00000083937,CHMP2B,True,Hippocampus,Luo_et_al,1.7
CHRNA2,ENSG00000120903,CHRNA2,True,Hippocampus,Luo_et_al,1.7
CHRNA5,ENSG00000169684,CHRNA5,True,Hippocampus,Luo_et_al,1.7
CHST1,ENSG00000175264,CHST1,True,Hippocampus,Luo_et_al,1.7
CHST14,ENSG00000169105,CHST14,True,Hippocampus,Luo_et_al,1.7
CHST5,ENSG00000135702,CHST5,True,Hippocampus,Luo_et_al,1.7
CIAO2B,ENSG00000166595,CIAO2B,True,Hippocampus,Luo_et_al,1.7
CISD2,ENSG00000145354,CISD2,True,Hippocampus,Luo_et_al,1.7
CISD3,ENSG00000277972,CISD3,True,Hippocampus,Luo_et_al,1.7
CITED2,ENSG00000164442,CITED2,True,Hippocampus,Luo_et_al,1.7
CLCA2,ENSG00000137975,CLCA2,True,Hippocampus,Luo_et_al,1.7
CLCF1,ENSG00000175505,CLCF1,True,Hippocampus,Luo_et_al,1.7
CLDN2,ENSG00000165376,CLDN2,True,Hippocampus,Luo_et_al,1.7
CLDN3,ENSG00000165215,CLDN3,True,Hippocampus,Luo_et_al,1.7
CLDND2,ENSG00000160318,CLDND2,True,Hippocampus,Luo_et_al,1.7
CLEC11A,ENSG00000105472,CLEC11A,True,Hippocampus,Luo_et_al,1.7
CLEC1B,ENSG00000165682,CLEC1B,True,Hippocampus,Luo_et_al,1.7
CLEC3B,ENSG00000163815,CLEC3B,True,Hippocampus,Luo_et_al,1.7
CLN3,ENSG00000188603,CLN3,True,Hippocampus,Luo_et_al,1.7
HEXIM1,ENSG00000186834,HEXIM1,True,Hippocampus,Luo_et_al,1.7
CLSTN1,ENSG00000171603,CLSTN1,True,Hippocampus,Luo_et_al,1.7
CLTB,ENSG00000175416,CLTB,True,Hippocampus,Luo_et_al,1.7
CLUH,ENSG00000132361,CLUH,True,Hippocampus,Luo_et_al,1.7
CLVS1,ENSG00000177182,CLVS1,True,Hippocampus,Luo_et_al,1.7
CLVS2,ENSG00000146352,CLVS2,True,Hippocampus,Luo_et_al,1.7
CNN1,ENSG00000130176,CNN1,True,Hippocampus,Luo_et_al,1.7
CNNM3-DT,ENSG00000273265,CNNM3-DT,True,Hippocampus,Luo_et_al,1.7
ZFP91-CNTF,ENSG00000255073,ZFP91-CNTF,True,Hippocampus,Luo_et_al,1.7
CNTN3,ENSG00000113805,CNTN3,True,Hippocampus,Luo_et_al,1.7
CNTN4-AS2,ENSG00000227588,CNTN4-AS2,True,Hippocampus,Luo_et_al,1.7
CNTN5,ENSG00000149972,CNTN5,True,Hippocampus,Luo_et_al,1.7
CNTN6,ENSG00000134115,CNTN6,True,Hippocampus,Luo_et_al,1.7
CNTRL,ENSG00000119397,CNTRL,True,Hippocampus,Luo_et_al,1.7
COL12A1,ENSG00000111799,COL12A1,True,Hippocampus,Luo_et_al,1.7
COL1A1,ENSG00000108821,COL1A1,True,Hippocampus,Luo_et_al,1.7
COL24A1,ENSG00000171502,COL24A1,True,Hippocampus,Luo_et_al,1.7
COL3A1,ENSG00000168542,COL3A1,True,Hippocampus,Luo_et_al,1.7
COL6A1,ENSG00000142156,COL6A1,True,Hippocampus,Luo_et_al,1.7
COL6A3,ENSG00000163359,COL6A3,True,Hippocampus,Luo_et_al,1.7
COPRS,ENSG00000172301,COPRS,True,Hippocampus,Luo_et_al,1.7
COPS9,ENSG00000172428,COPS9,True,Hippocampus,Luo_et_al,1.7
CORO1A-AS1,ENSG00000261416,CORO1A-AS1,True,Hippocampus,Luo_et_al,1.7
CORO1B,ENSG00000172725,CORO1B,True,Hippocampus,Luo_et_al,1.7
COX4I1,ENSG00000131143,COX4I1,True,Hippocampus,Luo_et_al,1.7
COX5B,ENSG00000291596,COX5B,True,Hippocampus,Luo_et_al,1.7
CPLANE2,ENSG00000132881,CPLANE2,True,Hippocampus,Luo_et_al,1.7
CPLX1,ENSG00000168993,CPLX1,True,Hippocampus,Luo_et_al,1.7
CPNE6,ENSG00000100884,CPNE6,True,Hippocampus,Luo_et_al,1.7
CPZ,ENSG00000109625,CPZ,True,Hippocampus,Luo_et_al,1.7
CRACR2A,ENSG00000130038,CRACR2A,True,Hippocampus,Luo_et_al,1.7
CRB2,ENSG00000148204,CRB2,True,Hippocampus,Luo_et_al,1.7
CRCP,ENSG00000241258,CRCP,True,Hippocampus,Luo_et_al,1.7
CREB1,ENSG00000118260,CREB1,True,Hippocampus,Luo_et_al,1.7
CNRIP1,ENSG00000119865,CNRIP1,True,Hippocampus,Luo_et_al,1.7
CRIP2,ENSG00000182809,CRIP2,True,Hippocampus,Luo_et_al,1.7
CRIPT,ENSG00000119878,CRIPT,True,Hippocampus,Luo_et_al,1.7
CRMP1,ENSG00000072832,CRMP1,True,Hippocampus,Luo_et_al,1.7
LOC111188152,,LOC111188152,True,Hippocampus,Luo_et_al,1.7
CSMD3,ENSG00000164796,CSMD3,True,Hippocampus,Luo_et_al,1.7
CSNK1G3,ENSG00000151292,CSNK1G3,True,Hippocampus,Luo_et_al,1.7
CSRNP3,ENSG00000178662,CSRNP3,True,Hippocampus,Luo_et_al,1.7
CSTB,ENSG00000160213,CSTB,True,Hippocampus,Luo_et_al,1.7
CTBS,ENSG00000117151,CTBS,True,Hippocampus,Luo_et_al,1.7
CTF1,ENSG00000150281,CTF1,True,Hippocampus,Luo_et_al,1.7
FAM24B-CUZD1,ENSG00000286088,FAM24B-CUZD1,True,Hippocampus,Luo_et_al,1.7
CXCL8,ENSG00000169429,CXCL8,True,Hippocampus,Luo_et_al,1.7
TASL,ENSG00000120280,TASL,True,Hippocampus,Luo_et_al,1.7
CYBA,ENSG00000051523,CYBA,True,Hippocampus,Luo_et_al,1.7
CYCS,ENSG00000172115,CYCS,True,Hippocampus,Luo_et_al,1.7
CYLD,ENSG00000083799,CYLD,True,Hippocampus,Luo_et_al,1.7
LOC108964933,,LOC108964933,True,Hippocampus,Luo_et_al,1.7
LOC106780800,,LOC106780800,True,Hippocampus,Luo_et_al,1.7
CYP26B1,ENSG00000003137,CYP26B1,True,Hippocampus,Luo_et_al,1.7
CYP4F3,ENSG00000186529,CYP4F3,True,Hippocampus,Luo_et_al,1.7
CYP4X1,ENSG00000186377,CYP4X1,True,Hippocampus,Luo_et_al,1.7
DBF4,ENSG00000006634,DBF4,True,Hippocampus,Luo_et_al,1.7
TSPO,ENSG00000100300,TSPO,True,Hippocampus,Luo_et_al,1.7
SYS1-DBNDD2,ENSG00000254806,SYS1-DBNDD2,True,Hippocampus,Luo_et_al,1.7
GC,ENSG00000145321,GC,True,Hippocampus,Luo_et_al,1.7
DCAF15,ENSG00000288453,DCAF15,True,Hippocampus,Luo_et_al,1.7
DCAKD,ENSG00000172992,DCAKD,True,Hippocampus,Luo_et_al,1.7
DCP2,ENSG00000172795,DCP2,True,Hippocampus,Luo_et_al,1.7
DCTPP1,ENSG00000179958,DCTPP1,True,Hippocampus,Luo_et_al,1.7
DCX,ENSG00000077279,DCX,True,Hippocampus,Luo_et_al,1.7
DDA1,ENSG00000130311,DDA1,True,Hippocampus,Luo_et_al,1.7
DDTL,ENSG00000275758,DDTL,True,Hippocampus,Luo_et_al,1.7
DDX11,ENSG00000013573,DDX11,True,Hippocampus,Luo_et_al,1.7
DEGS2,ENSG00000168350,DEGS2,True,Hippocampus,Luo_et_al,1.7
DENR,ENSG00000139726,DENR,True,Hippocampus,Luo_et_al,1.7
DEPDC1-AS1,ENSG00000234264,DEPDC1-AS1,True,Hippocampus,Luo_et_al,1.7
DEPDC4,ENSG00000166153,DEPDC4,True,Hippocampus,Luo_et_al,1.7
DGS2,,DGS2,True,Hippocampus,Luo_et_al,1.7
DGCR6L,ENSG00000128185,DGCR6L,True,Hippocampus,Luo_et_al,1.7
DHFR,ENSG00000228716,DHFR,True,Hippocampus,Luo_et_al,1.7
DHRS2,ENSG00000100867,DHRS2,True,Hippocampus,Luo_et_al,1.7
DHRS4L2,ENSG00000187630,DHRS4L2,True,Hippocampus,Luo_et_al,1.7
DIAPH2-AS1,ENSG00000236256,DIAPH2-AS1,True,Hippocampus,Luo_et_al,1.7
DIO2-AS1,ENSG00000258766,DIO2-AS1,True,Hippocampus,Luo_et_al,1.7
DIPK1B,ENSG00000165716,DIPK1B,True,Hippocampus,Luo_et_al,1.7
DIRAS1,ENSG00000176490,DIRAS1,True,Hippocampus,Luo_et_al,1.7
DKK3,ENSG00000050165,DKK3,True,Hippocampus,Luo_et_al,1.7
DLGAP4-AS1,ENSG00000232907,DLGAP4-AS1,True,Hippocampus,Luo_et_al,1.7
DLK2,ENSG00000171462,DLK2,True,Hippocampus,Luo_et_al,1.7
DLL3,ENSG00000090932,DLL3,True,Hippocampus,Luo_et_al,1.7
DMD-AS3,ENSG00000236828,DMD-AS3,True,Hippocampus,Luo_et_al,1.7
DMWD,ENSG00000185800,DMWD,True,Hippocampus,Luo_et_al,1.7
DNAH5,ENSG00000039139,DNAH5,True,Hippocampus,Luo_et_al,1.7
DNAH6,ENSG00000115423,DNAH6,True,Hippocampus,Luo_et_al,1.7
DNAH8-DT,ENSG00000236355,DNAH8-DT,True,Hippocampus,Luo_et_al,1.7
DNAJB5-DT,ENSG00000281491,DNAJB5-DT,True,Hippocampus,Luo_et_al,1.7
DNAJC24,ENSG00000170946,DNAJC24,True,Hippocampus,Luo_et_al,1.7
DNAL4,ENSG00000100246,DNAL4,True,Hippocampus,Luo_et_al,1.7
DNALI1,ENSG00000163879,DNALI1,True,Hippocampus,Luo_et_al,1.7
LOC117125589,,LOC117125589,True,Hippocampus,Luo_et_al,1.7
LOC108353814,,LOC108353814,True,Hippocampus,Luo_et_al,1.7
DNPH1,ENSG00000112667,DNPH1,True,Hippocampus,Luo_et_al,1.7
DOCK11,ENSG00000147251,DOCK11,True,Hippocampus,Luo_et_al,1.7
DOCK5,ENSG00000147459,DOCK5,True,Hippocampus,Luo_et_al,1.7
DOT1L,ENSG00000104885,DOT1L,True,Hippocampus,Luo_et_al,1.7
DPP7,ENSG00000176978,DPP7,True,Hippocampus,Luo_et_al,1.7
DRAP1,ENSG00000175550,DRAP1,True,Hippocampus,Luo_et_al,1.7
DST-AS1,ENSG00000231441,DST-AS1,True,Hippocampus,Luo_et_al,1.7
DTWD1,ENSG00000104047,DTWD1,True,Hippocampus,Luo_et_al,1.7
DUS3L,ENSG00000141994,DUS3L,True,Hippocampus,Luo_et_al,1.7
DUSP19,ENSG00000162999,DUSP19,True,Hippocampus,Luo_et_al,1.7
PTPMT1,ENSG00000110536,PTPMT1,True,Hippocampus,Luo_et_al,1.7
DUSP3,ENSG00000108861,DUSP3,True,Hippocampus,Luo_et_al,1.7
DUSP8,ENSG00000273793,DUSP8,True,Hippocampus,Luo_et_al,1.7
DYNLT3,ENSG00000165169,DYNLT3,True,Hippocampus,Luo_et_al,1.7
ECE1-AS1,ENSG00000231105,ECE1-AS1,True,Hippocampus,Luo_et_al,1.7
ECH1,ENSG00000104823,ECH1,True,Hippocampus,Luo_et_al,1.7
ECHDC1,ENSG00000093144,ECHDC1,True,Hippocampus,Luo_et_al,1.7
ECRG4,ENSG00000119147,ECRG4,True,Hippocampus,Luo_et_al,1.7
ECSIT,ENSG00000130159,ECSIT,True,Hippocampus,Luo_et_al,1.7
EEF1AKMT2,ENSG00000203791,EEF1AKMT2,True,Hippocampus,Luo_et_al,1.7
EEF1AKMT3,ENSG00000123427,EEF1AKMT3,True,Hippocampus,Luo_et_al,1.7
EEFSEC,ENSG00000284869,EEFSEC,True,Hippocampus,Luo_et_al,1.7
EFCAB5,ENSG00000176927,EFCAB5,True,Hippocampus,Luo_et_al,1.7
EFNA4-EFNA3,ENSG00000251246,EFNA4-EFNA3,True,Hippocampus,Luo_et_al,1.7
EFNB1,ENSG00000090776,EFNB1,True,Hippocampus,Luo_et_al,1.7
EFR3A,ENSG00000132294,EFR3A,True,Hippocampus,Luo_et_al,1.7
EGF,ENSG00000138798,EGF,True,Hippocampus,Luo_et_al,1.7
EGR1,ENSG00000120738,EGR1,True,Hippocampus,Luo_et_al,1.7
EGR3,ENSG00000179388,EGR3,True,Hippocampus,Luo_et_al,1.7
EIF4E,ENSG00000151247,EIF4E,True,Hippocampus,Luo_et_al,1.7
ANKHD1-EIF4EBP3,ENSG00000254996,ANKHD1-EIF4EBP3,True,Hippocampus,Luo_et_al,1.7
EIF5A2,ENSG00000163577,EIF5A2,True,Hippocampus,Luo_et_al,1.7
ELAPOR2,ENSG00000164659,ELAPOR2,True,Hippocampus,Luo_et_al,1.7
ELAVL4-AS1,ENSG00000237337,ELAVL4-AS1,True,Hippocampus,Luo_et_al,1.7
ELFN2,ENSG00000166897,ELFN2,True,Hippocampus,Luo_et_al,1.7
ELOB,ENSG00000103363,ELOB,True,Hippocampus,Luo_et_al,1.7
ENPEP,ENSG00000138792,ENPEP,True,Hippocampus,Luo_et_al,1.7
ENTPD2,ENSG00000054179,ENTPD2,True,Hippocampus,Luo_et_al,1.7
EPHA7,ENSG00000135333,EPHA7,True,Hippocampus,Luo_et_al,1.7
EPHA8,ENSG00000070886,EPHA8,True,Hippocampus,Luo_et_al,1.7
EPHB1,ENSG00000154928,EPHB1,True,Hippocampus,Luo_et_al,1.7
EPHB6,ENSG00000106123,EPHB6,True,Hippocampus,Luo_et_al,1.7
EPOR,ENSG00000187266,EPOR,True,Hippocampus,Luo_et_al,1.7
ERBIN-DT,ENSG00000269961,ERBIN-DT,True,Hippocampus,Luo_et_al,1.7
ERCC8-AS1,ENSG00000233847,ERCC8-AS1,True,Hippocampus,Luo_et_al,1.7
ETF1,ENSG00000120705,ETF1,True,Hippocampus,Luo_et_al,1.7
ERFL,ENSG00000268041,ERFL,True,Hippocampus,Luo_et_al,1.7
ERGIC2,ENSG00000087502,ERGIC2,True,Hippocampus,Luo_et_al,1.7
ERI2,ENSG00000196678,ERI2,True,Hippocampus,Luo_et_al,1.7
ERMN,ENSG00000136541,ERMN,True,Hippocampus,Luo_et_al,1.7
ERO1A,ENSG00000197930,ERO1A,True,Hippocampus,Luo_et_al,1.7
ERO1B,ENSG00000086619,ERO1B,True,Hippocampus,Luo_et_al,1.7
ESRRG,ENSG00000196482,ESRRG,True,Hippocampus,Luo_et_al,1.7
ETFRF1,ENSG00000205707,ETFRF1,True,Hippocampus,Luo_et_al,1.7
ETNK2,ENSG00000143845,ETNK2,True,Hippocampus,Luo_et_al,1.7
EVC2,ENSG00000173040,EVC2,True,Hippocampus,Luo_et_al,1.7
EXOC3L1,ENSG00000179044,EXOC3L1,True,Hippocampus,Luo_et_al,1.7
EXOC6,ENSG00000138190,EXOC6,True,Hippocampus,Luo_et_al,1.7
EXOSC4,ENSG00000178896,EXOSC4,True,Hippocampus,Luo_et_al,1.7
EZHIP,ENSG00000187690,EZHIP,True,Hippocampus,Luo_et_al,1.7
FAM110A,ENSG00000125898,FAM110A,True,Hippocampus,Luo_et_al,1.7
FA2H,ENSG00000103089,FA2H,True,Hippocampus,Luo_et_al,1.7
FAAH2,ENSG00000165591,FAAH2,True,Hippocampus,Luo_et_al,1.7
EEIG1,ENSG00000167106,EEIG1,True,Hippocampus,Luo_et_al,1.7
FAM107B,ENSG00000065809,FAM107B,True,Hippocampus,Luo_et_al,1.7
HYCC1,ENSG00000122591,HYCC1,True,Hippocampus,Luo_et_al,1.7
FAM133A,ENSG00000179083,FAM133A,True,Hippocampus,Luo_et_al,1.7
FAM161A,ENSG00000170264,FAM161A,True,Hippocampus,Luo_et_al,1.7
FAM163B,ENSG00000196990,FAM163B,True,Hippocampus,Luo_et_al,1.7
FAM174C,ENSG00000228300,FAM174C,True,Hippocampus,Luo_et_al,1.7
FAM177A1,ENSG00000151327,FAM177A1,True,Hippocampus,Luo_et_al,1.7
FAM181A-AS1,ENSG00000281032,FAM181A-AS1,True,Hippocampus,Luo_et_al,1.7
FAM187A,ENSG00000214447,FAM187A,True,Hippocampus,Luo_et_al,1.7
FAM227B,ENSG00000166262,FAM227B,True,Hippocampus,Luo_et_al,1.7
FAM43B,ENSG00000183114,FAM43B,True,Hippocampus,Luo_et_al,1.7
FAM47E-STBD1,ENSG00000272414,FAM47E-STBD1,True,Hippocampus,Luo_et_al,1.7
FAM83H,ENSG00000180921,FAM83H,True,Hippocampus,Luo_et_al,1.7
FASTKD1,ENSG00000138399,FASTKD1,True,Hippocampus,Luo_et_al,1.7
FASTKD2,ENSG00000118246,FASTKD2,True,Hippocampus,Luo_et_al,1.7
FAT2,ENSG00000086570,FAT2,True,Hippocampus,Luo_et_al,1.7
FAT4,ENSG00000196159,FAT4,True,Hippocampus,Luo_et_al,1.7
FBL,ENSG00000280548,FBL,True,Hippocampus,Luo_et_al,1.7
FBLN2,ENSG00000163520,FBLN2,True,Hippocampus,Luo_et_al,1.7
FBXL14,ENSG00000171823,FBXL14,True,Hippocampus,Luo_et_al,1.7
FBXO4,ENSG00000151876,FBXO4,True,Hippocampus,Luo_et_al,1.7
FBXO6,ENSG00000116663,FBXO6,True,Hippocampus,Luo_et_al,1.7
FCER1G,ENSG00000158869,FCER1G,True,Hippocampus,Luo_et_al,1.7
FCGR3B,ENSG00000162747,FCGR3B,True,Hippocampus,Luo_et_al,1.7
GCCD3,,GCCD3,True,Hippocampus,Luo_et_al,1.7
FGF14-IT1,ENSG00000243319,FGF14-IT1,True,Hippocampus,Luo_et_al,1.7
LOC109136576,,LOC109136576,True,Hippocampus,Luo_et_al,1.7
UNC13D,ENSG00000092929,UNC13D,True,Hippocampus,Luo_et_al,1.7
FILIP1,ENSG00000118407,FILIP1,True,Hippocampus,Luo_et_al,1.7
FJX1,ENSG00000179431,FJX1,True,Hippocampus,Luo_et_al,1.7
FKBP2,ENSG00000173486,FKBP2,True,Hippocampus,Luo_et_al,1.7
LOC107988032,,LOC107988032,True,Hippocampus,Luo_et_al,1.7
FLNC-AS1,ENSG00000242902,FLNC-AS1,True,Hippocampus,Luo_et_al,1.7
FLT3,ENSG00000122025,FLT3,True,Hippocampus,Luo_et_al,1.7
FLT3LG,ENSG00000090554,FLT3LG,True,Hippocampus,Luo_et_al,1.7
FLT4,ENSG00000037280,FLT4,True,Hippocampus,Luo_et_al,1.7
FLYWCH1,ENSG00000059122,FLYWCH1,True,Hippocampus,Luo_et_al,1.7
FMNL1-DT,ENSG00000267121,FMNL1-DT,True,Hippocampus,Luo_et_al,1.7
FMOD,ENSG00000122176,FMOD,True,Hippocampus,Luo_et_al,1.7
FOLR2,ENSG00000165457,FOLR2,True,Hippocampus,Luo_et_al,1.7
FOXC2-AS1,ENSG00000260944,FOXC2-AS1,True,Hippocampus,Luo_et_al,1.7
FOXD1-AS1,ENSG00000247993,FOXD1-AS1,True,Hippocampus,Luo_et_al,1.7
FOXD2-AS1,ENSG00000237424,FOXD2-AS1,True,Hippocampus,Luo_et_al,1.7
FOXG1-AS1,ENSG00000257126,FOXG1-AS1,True,Hippocampus,Luo_et_al,1.7
FOXJ1,ENSG00000129654,FOXJ1,True,Hippocampus,Luo_et_al,1.7
FOXP2,ENSG00000128573,FOXP2,True,Hippocampus,Luo_et_al,1.7
FOXS1,ENSG00000179772,FOXS1,True,Hippocampus,Luo_et_al,1.7
FPGT-TNNI3K,ENSG00000259030,FPGT-TNNI3K,True,Hippocampus,Luo_et_al,1.7
FRA10AC1,ENSG00000148690,FRA10AC1,True,Hippocampus,Luo_et_al,1.7
FRAT1,ENSG00000165879,FRAT1,True,Hippocampus,Luo_et_al,1.7
FRMD4B,ENSG00000114541,FRMD4B,True,Hippocampus,Luo_et_al,1.7
FRYL,ENSG00000075539,FRYL,True,Hippocampus,Luo_et_al,1.7
FSCN2,ENSG00000186765,FSCN2,True,Hippocampus,Luo_et_al,1.7
FSIP2-AS2,ENSG00000226747,FSIP2-AS2,True,Hippocampus,Luo_et_al,1.7
FSTL4,ENSG00000053108,FSTL4,True,Hippocampus,Luo_et_al,1.7
FTL,ENSG00000087086,FTL,True,Hippocampus,Luo_et_al,1.7
FUOM,ENSG00000148803,FUOM,True,Hippocampus,Luo_et_al,1.7
FURIN,ENSG00000140564,FURIN,True,Hippocampus,Luo_et_al,1.7
FUT9,ENSG00000172461,FUT9,True,Hippocampus,Luo_et_al,1.7
FXYD1,ENSG00000266964,FXYD1,True,Hippocampus,Luo_et_al,1.7
FZD9,ENSG00000188763,FZD9,True,Hippocampus,Luo_et_al,1.7
GABRA4,ENSG00000109158,GABRA4,True,Hippocampus,Luo_et_al,1.7
GABRB2,ENSG00000145864,GABRB2,True,Hippocampus,Luo_et_al,1.7
GABRD,ENSG00000187730,GABRD,True,Hippocampus,Luo_et_al,1.7
GABRE,ENSG00000102287,GABRE,True,Hippocampus,Luo_et_al,1.7
GADD45GIP1,ENSG00000179271,GADD45GIP1,True,Hippocampus,Luo_et_al,1.7
GAL3ST1,ENSG00000128242,GAL3ST1,True,Hippocampus,Luo_et_al,1.7
GALNT13-AS1,ENSG00000224675,GALNT13-AS1,True,Hippocampus,Luo_et_al,1.7
GALR1,ENSG00000166573,GALR1,True,Hippocampus,Luo_et_al,1.7
GATA2-AS1,ENSG00000244300,GATA2-AS1,True,Hippocampus,Luo_et_al,1.7
GBP4,ENSG00000162654,GBP4,True,Hippocampus,Luo_et_al,1.7
GCC2-AS1,ENSG00000214184,GCC2-AS1,True,Hippocampus,Luo_et_al,1.7
GCHFR,ENSG00000137880,GCHFR,True,Hippocampus,Luo_et_al,1.7
GDPD5,ENSG00000158555,GDPD5,True,Hippocampus,Luo_et_al,1.7
GFAP,ENSG00000131095,GFAP,True,Hippocampus,Luo_et_al,1.7
GIT1,ENSG00000108262,GIT1,True,Hippocampus,Luo_et_al,1.7
GJA9-MYCBP,,GJA9-MYCBP,True,Hippocampus,Luo_et_al,1.7
GJB5,ENSG00000189280,GJB5,True,Hippocampus,Luo_et_al,1.7
GLDC,ENSG00000178445,GLDC,True,Hippocampus,Luo_et_al,1.7
GLI1,ENSG00000111087,GLI1,True,Hippocampus,Luo_et_al,1.7
GLI3,ENSG00000106571,GLI3,True,Hippocampus,Luo_et_al,1.7
GLUD2,ENSG00000182890,GLUD2,True,Hippocampus,Luo_et_al,1.7
GLYCTK-AS1,ENSG00000242797,GLYCTK-AS1,True,Hippocampus,Luo_et_al,1.7
GNAI2,ENSG00000114353,GNAI2,True,Hippocampus,Luo_et_al,1.7
DNAJC25-GNG10,ENSG00000244115,DNAJC25-GNG10,True,Hippocampus,Luo_et_al,1.7
GNG11,ENSG00000127920,GNG11,True,Hippocampus,Luo_et_al,1.7
GNG8,ENSG00000167414,GNG8,True,Hippocampus,Luo_et_al,1.7
GNPDA2,ENSG00000163281,GNPDA2,True,Hippocampus,Luo_et_al,1.7
GOLGA4-AS1,ENSG00000270194,GOLGA4-AS1,True,Hippocampus,Luo_et_al,1.7
GPATCH3,ENSG00000198746,GPATCH3,True,Hippocampus,Luo_et_al,1.7
GPR149,ENSG00000174948,GPR149,True,Hippocampus,Luo_et_al,1.7
GPR180,ENSG00000152749,GPR180,True,Hippocampus,Luo_et_al,1.7
GPR22,ENSG00000283812,GPR22,True,Hippocampus,Luo_et_al,1.7
GPR37,ENSG00000170775,GPR37,True,Hippocampus,Luo_et_al,1.7
GPR6,ENSG00000146360,GPR6,True,Hippocampus,Luo_et_al,1.7
GPR65,ENSG00000140030,GPR65,True,Hippocampus,Luo_et_al,1.7
GPR68,ENSG00000119714,GPR68,True,Hippocampus,Luo_et_al,1.7
GPR82,ENSG00000171657,GPR82,True,Hippocampus,Luo_et_al,1.7
GPR85,ENSG00000164604,GPR85,True,Hippocampus,Luo_et_al,1.7
GPSM2,ENSG00000121957,GPSM2,True,Hippocampus,Luo_et_al,1.7
DPAGT1,ENSG00000172269,DPAGT1,True,Hippocampus,Luo_et_al,1.7
GPX1,ENSG00000233276,GPX1,True,Hippocampus,Luo_et_al,1.7
GRB14,ENSG00000115290,GRB14,True,Hippocampus,Luo_et_al,1.7
GRIA2,ENSG00000120251,GRIA2,True,Hippocampus,Luo_et_al,1.7
