gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
EBNA1BP2|ENSG00000117395	-0.3118012	0.00373293	29	Control	AD
FAM111A|ENSG00000166801	0.55206065	0.00373836	29	Control	AD
IQGAP1|ENSG00000140575	0.58882536	0.00373912	29	Control	AD
SMARCAD1|ENSG00000163104	0.22687013	0.00374352	29	Control	AD
CLEC2L|ENSG00000236279	-0.6088963	0.00374454	29	Control	AD
ATP6V0B|ENSG00000117410	-0.3174146	0.00374698	29	Control	AD
TRIP10|ENSG00000125733	0.8463744	0.00374968	29	Control	AD
CRB1|ENSG00000134376	0.5822047	0.00376324	29	Control	AD
USP5|ENSG00000111667	-0.2993299	0.00376378	29	Control	AD
GNG12|ENSG00000172380	0.60587477	0.00376604	29	Control	AD
ARHGDIA|ENSG00000141522	-0.4786102	0.00376609	29	Control	AD
ABHD2|ENSG00000140526	0.38855201	0.00378123	29	Control	AD
TNRC6A|ENSG00000090905	0.25131299	0.00378914	29	Control	AD
TBC1D5|ENSG00000131374	0.20327532	0.00379655	29	Control	AD
TECPR1|ENSG00000205356	-0.3117659	0.00379681	29	Control	AD
POLDIP3|ENSG00000100227	0.35754014	0.00380841	29	Control	AD
ATP5PB|ENSG00000116459	-0.259071	0.00381094	29	Control	AD
STAP2|ENSG00000178078	-0.4399795	0.00381391	29	Control	AD
GDPGP1|ENSG00000183208	-0.4957784	0.00381459	29	Control	AD
ITPRIPL2|ENSG00000205730	0.62017999	0.00381821	29	Control	AD
ENTPD6|ENSG00000197586	-0.3068157	0.00382623	29	Control	AD
PSMB4|ENSG00000159377	-0.2690599	0.00382778	29	Control	AD
PCDHB6|ENSG00000291679	0.48215246	0.0038295	29	Control	AD
IKZF4|ENSG00000123411	0.25133111	0.00383488	29	Control	AD
PLPP5|ENSG00000147535	0.35223536	0.00384953	29	Control	AD
TMEM123|ENSG00000152558	0.48657464	0.00386056	29	Control	AD
GATD1|ENSG00000177225	-0.2882991	0.00386702	29	Control	AD
MSI2|ENSG00000153944	0.39353461	0.0038705	29	Control	AD
LHFPL2|ENSG00000145685	0.56484357	0.00387327	29	Control	AD
ZBTB10|ENSG00000205189	0.33520338	0.00389261	29	Control	AD
NR2E1|ENSG00000112333	0.5797687	0.00390587	29	Control	AD
TPD52L1|ENSG00000111907	0.67287835	0.00391555	29	Control	AD
CRY2|ENSG00000121671	-0.3025287	0.00391695	29	Control	AD
RANBP1|ENSG00000099901	-0.2580221	0.00392002	29	Control	AD
AIDA|ENSG00000186063	0.30131834	0.00393401	29	Control	AD
PYGL|ENSG00000100504	0.72681919	0.00394161	29	Control	AD
FRS3|ENSG00000137218	-0.3396321	0.00394995	29	Control	AD
NHLRC1|ENSG00000187566	-0.5360229	0.00396114	29	Control	AD
MT1M|ENSG00000205364	0.89054951	0.00396332	29	Control	AD
STUM|ENSG00000203685	-0.7391349	0.00397186	29	Control	AD
ADAD2|ENSG00000140955	-0.9607607	0.00398057	29	Control	AD
NUDT18|ENSG00000275074	-0.6473274	0.00398545	29	Control	AD
ZBTB37|ENSG00000185278	0.48626694	0.00399815	29	Control	AD
SPATA7|ENSG00000042317	-0.3780992	0.00400366	29	Control	AD
PTER|ENSG00000165983	0.81267499	0.00400914	29	Control	AD
ST6GALNAC3|ENSG00000184005	0.56542326	0.0040104	29	Control	AD
MFHAS1|ENSG00000147324	0.4209181	0.00401847	29	Control	AD
ZNF558|ENSG00000291737	0.33001554	0.00403545	29	Control	AD
TRIM67|ENSG00000119283	-0.6038406	0.00404396	29	Control	AD
ARSJ|ENSG00000180801	0.5370906	0.00405129	29	Control	AD
TWF2|ENSG00000247596	-0.4424062	0.00406535	29	Control	AD
ACAP2|ENSG00000114331	0.43398317	0.00407553	29	Control	AD
AKR1A1|ENSG00000117448	-0.2470239	0.00408815	29	Control	AD
PIN4|ENSG00000102309	-0.266221	0.00409074	29	Control	AD
UBR4|ENSG00000127481	0.30622114	0.00411891	29	Control	AD
LRATD2|ENSG00000168672	0.59614098	0.00412255	29	Control	AD
PSD2|ENSG00000146005	0.58119732	0.00412459	29	Control	AD
KANSL3|ENSG00000114982	0.21911215	0.00414226	29	Control	AD
BAZ1B|ENSG00000009954	0.24764306	0.00415564	29	Control	AD
PFDN6|ENSG00000204220	-0.2993549	0.00416139	29	Control	AD
CDK7|ENSG00000134058	-0.2157627	0.00416628	29	Control	AD
PON2|ENSG00000105854	0.52185428	0.00417402	29	Control	AD
NSMCE1|ENSG00000169189	-0.3226453	0.00417454	29	Control	AD
TAF1D|ENSG00000166012	-0.3022987	0.0041827	29	Control	AD
EEF1E1|ENSG00000124802	-0.4049776	0.00418436	29	Control	AD
GSTO1|ENSG00000148834	-0.2774099	0.00419188	29	Control	AD
GCN1|ENSG00000089154	0.31527084	0.00419282	29	Control	AD
TAPT1|ENSG00000169762	0.21472553	0.00419638	29	Control	AD
FOXF1|ENSG00000103241	0.73021048	0.00420052	29	Control	AD
PECR|ENSG00000115425	-0.34914	0.004241	29	Control	AD
SGCB|ENSG00000163069	0.21763685	0.00424479	29	Control	AD
ZNF516|ENSG00000101493	0.42312972	0.00424481	29	Control	AD
PCDHGA3|ENSG00000254245	0.88470185	0.00424894	29	Control	AD
SMOX|ENSG00000088826	0.59602706	0.0042556	29	Control	AD
FLRT1|ENSG00000126500	-0.5194123	0.00425702	29	Control	AD
ZNF77|ENSG00000175691	-0.5777631	0.00425761	29	Control	AD
ZNF24|ENSG00000172466	0.36108904	0.00425857	29	Control	AD
KCNIP3|ENSG00000115041	-0.4531259	0.00426018	29	Control	AD
RNF112|ENSG00000128482	-0.3770011	0.00427066	29	Control	AD
MSANTD1|ENSG00000188981	-0.4667436	0.00428699	29	Control	AD
PSMB7|ENSG00000136930	-0.2477968	0.00428783	29	Control	AD
GRINA|ENSG00000178719	-0.2555996	0.00429005	29	Control	AD
RECK|ENSG00000122707	0.41465248	0.00431032	29	Control	AD
ZFYVE27|ENSG00000155256	-0.2501757	0.0043192	29	Control	AD
NAA16|ENSG00000172766	0.38418503	0.00432371	29	Control	AD
HGS|ENSG00000185359	-0.33262	0.00433262	29	Control	AD
ACBD5|ENSG00000107897	0.23470751	0.00435362	29	Control	AD
NECAB2|ENSG00000103154	-0.611502	0.00435498	29	Control	AD
TWF1|ENSG00000151239	0.24696146	0.00435656	29	Control	AD
AK4|ENSG00000162433	0.51529502	0.00438376	29	Control	AD
PNRC1|ENSG00000146278	0.3955939	0.00439676	29	Control	AD
PCGF5|ENSG00000180628	0.2837357	0.00441741	29	Control	AD
BEND5|ENSG00000162373	-0.3857029	0.00443923	29	Control	AD
TSPAN6|ENSG00000000003	0.46725492	0.00444837	29	Control	AD
EXOSC1|ENSG00000171311	-0.2853027	0.00445187	29	Control	AD
SETX|ENSG00000107290	0.2459901	0.00447214	29	Control	AD
CYP46A1|ENSG00000036530	-0.3493853	0.00447672	29	Control	AD
YIPF6|ENSG00000181704	0.22785763	0.00448388	29	Control	AD
KIF13A|ENSG00000137177	0.38006971	0.00448701	29	Control	AD
PRPF8|ENSG00000174231	0.17225121	0.00448794	29	Control	AD
PHF3|ENSG00000118482	0.27887675	0.00449322	29	Control	AD
MRM3|ENSG00000171861	-0.2275722	0.00449607	29	Control	AD
DNAJC5|ENSG00000101152	-0.3193968	0.00451141	29	Control	AD
SEPHS1|ENSG00000086475	0.20238099	0.00451496	29	Control	AD
BAIAP2L2|ENSG00000128298	-0.5147576	0.00452411	29	Control	AD
PSMC1|ENSG00000100764	-0.2190795	0.00452744	29	Control	AD
TP53BP2|ENSG00000143514	0.60387939	0.00455127	29	Control	AD
C12orf43|ENSG00000157895	-0.3431296	0.0045552	29	Control	AD
IRAG1|ENSG00000072952	0.67715036	0.00455574	29	Control	AD
SORCS1|ENSG00000108018	-0.4386541	0.00457114	29	Control	AD
TRIM38|ENSG00000112343	0.66769685	0.00457386	29	Control	AD
CD163|ENSG00000177575	1.96686578	0.00458417	29	Control	AD
LRFN2|ENSG00000156564	-0.555621	0.00459955	29	Control	AD
DOCK1|ENSG00000150760	0.46584312	0.0046005	29	Control	AD
CARS1|ENSG00000110619	-0.2756486	0.00463142	29	Control	AD
CCDC115|ENSG00000136710	-0.2989387	0.00463275	29	Control	AD
NGEF|ENSG00000066248	-0.5404051	0.00463779	29	Control	AD
MROH7|ENSG00000184313	0.85143333	0.00464382	29	Control	AD
EXOC7|ENSG00000182473	-0.1651689	0.00464712	29	Control	AD
ATP11A|ENSG00000068650	0.59714541	0.00465749	29	Control	AD
MRPS25|ENSG00000131368	-0.2757094	0.00466689	29	Control	AD
EBP|ENSG00000147155	-0.2970078	0.00468155	29	Control	AD
SLA|ENSG00000155926	0.72373554	0.00468561	29	Control	AD
BHLHE41|ENSG00000123095	0.35066183	0.00469084	29	Control	AD
GABRD|ENSG00000187730	-0.6317073	0.00469592	29	Control	AD
OSMR|ENSG00000145623	1.02550292	0.00469861	29	Control	AD
ZMIZ1|ENSG00000108175	0.22977958	0.00471059	29	Control	AD
LRRC1|ENSG00000137269	0.69020868	0.00473833	29	Control	AD
MRC1|ENSG00000260314	1.5784369	0.00474111	29	Control	AD
TOMM40L|ENSG00000158882	-0.3243796	0.00475193	29	Control	AD
RCCD1|ENSG00000166965	-0.3224846	0.00475238	29	Control	AD
HCFC1R1|ENSG00000103145	-0.3686983	0.00475297	29	Control	AD
CACNB1|ENSG00000067191	-0.4248568	0.00475652	29	Control	AD
CCAR2|ENSG00000158941	-0.197463	0.00475721	29	Control	AD
SREK1|ENSG00000153914	0.31688933	0.00476358	29	Control	AD
FBN3|ENSG00000142449	-1.1858536	0.00476958	29	Control	AD
ITPRID2|ENSG00000138434	0.40179646	0.00477426	29	Control	AD
PRCP|ENSG00000137509	0.41680342	0.00478346	29	Control	AD
ZXDC|ENSG00000070476	0.34141257	0.0047842	29	Control	AD
FZD6|ENSG00000164930	0.47385755	0.00478728	29	Control	AD
ARID4A|ENSG00000032219	0.22345952	0.00479031	29	Control	AD
WDR77|ENSG00000116455	-0.2596008	0.00479566	29	Control	AD
DAW1|ENSG00000123977	-0.8400183	0.00482409	29	Control	AD
KCNQ2|ENSG00000281151	-0.5010822	0.00482522	29	Control	AD
ATF7|ENSG00000170653	0.43720579	0.00483394	29	Control	AD
NCAPH2|ENSG00000025770	-0.2927767	0.00483846	29	Control	AD
PSMA3|ENSG00000100567	-0.2276715	0.00484099	29	Control	AD
GMDS|ENSG00000112699	-0.3330703	0.00485161	29	Control	AD
SHPRH|ENSG00000146414	0.24696617	0.00487966	29	Control	AD
GALNT11|ENSG00000178234	-0.3126805	0.00488882	29	Control	AD
KCTD3|ENSG00000136636	0.34345574	0.00488969	29	Control	AD
ABHD11|ENSG00000106077	-0.4844342	0.00490872	29	Control	AD
TBCA|ENSG00000171530	-0.2306967	0.00491336	29	Control	AD
TDRD1|ENSG00000095627	1.08130288	0.00492787	29	Control	AD
SH2D4A|ENSG00000104611	0.61474606	0.00496258	29	Control	AD
ATP5PD|ENSG00000167863	-0.3170407	0.00496599	29	Control	AD
CARD6|ENSG00000132357	0.79691481	0.00496653	29	Control	AD
DYNLL2|ENSG00000264364	-0.3315859	0.00499096	29	Control	AD
PAXBP1|ENSG00000263141	0.42033704	0.00499125	29	Control	AD
TMEM192|ENSG00000170088	0.20420583	0.00499234	29	Control	AD
ACSL5|ENSG00000197142	0.85568493	0.00500407	29	Control	AD
NDUFAF1|ENSG00000137806	-0.2234965	0.00501041	29	Control	AD
DNAL4|ENSG00000100246	-0.3510903	0.0050109	29	Control	AD
LONP1|ENSG00000196365	-0.3535667	0.00501568	29	Control	AD
QKI|ENSG00000112531	0.47534806	0.00502025	29	Control	AD
SUB1|ENSG00000113387	-0.4512888	0.00502197	29	Control	AD
CLEC5A|ENSG00000258227	1.53615828	0.00502507	29	Control	AD
COG1|ENSG00000166685	-0.323881	0.00502566	29	Control	AD
CAMKK2|ENSG00000110931	-0.4823812	0.00503284	29	Control	AD
TRUB2|ENSG00000167112	-0.2563248	0.00503856	29	Control	AD
GARNL3|ENSG00000136895	-0.3784275	0.00504594	29	Control	AD
NYNRIN|ENSG00000205978	0.46776185	0.00505271	29	Control	AD
AMMECR1L|ENSG00000144233	0.24257408	0.00505728	29	Control	AD
CEP112|ENSG00000154240	0.49072667	0.00506478	29	Control	AD
EVI2B|ENSG00000291721	0.71401381	0.00507448	29	Control	AD
MRPL30|ENSG00000185414	-0.33501	0.00509045	29	Control	AD
TBCB|ENSG00000105254	-0.3881864	0.00509563	29	Control	AD
SLFN11|ENSG00000172716	0.69312085	0.00509918	29	Control	AD
LYST|ENSG00000143669	0.27137086	0.0051026	29	Control	AD
TMEM198|ENSG00000188760	-0.3580079	0.00512162	29	Control	AD
PTPRN|ENSG00000054356	-0.5310988	0.00513612	29	Control	AD
RAVER2|ENSG00000162437	0.44958221	0.00513829	29	Control	AD
NBPF20|ENSG00000162825	0.43058063	0.00514191	29	Control	AD
NUP93|ENSG00000102900	-0.4216429	0.00514753	29	Control	AD
NDUFB11|ENSG00000147123	-0.3441965	0.00516454	29	Control	AD
DGKZ|ENSG00000149091	-0.4402031	0.00517761	29	Control	AD
NRIP3|ENSG00000175352	-0.6808915	0.00518016	29	Control	AD
ZNF318|ENSG00000171467	0.30484244	0.00518049	29	Control	AD
TMEM126A|ENSG00000171202	-0.2387773	0.00519935	29	Control	AD
DTX3L|ENSG00000163840	0.72544312	0.00519981	29	Control	AD
PRELID3B|ENSG00000101166	0.23519039	0.0052052	29	Control	AD
SLC16A12|ENSG00000152779	2.13359574	0.00520608	29	Control	AD
VOPP1|ENSG00000154978	-0.2081871	0.00522063	29	Control	AD
VSIR|ENSG00000107738	0.76565648	0.00522227	29	Control	AD
GNG3|ENSG00000162188	-0.5307322	0.00522791	29	Control	AD
ZNF800|ENSG00000048405	0.26375458	0.00523968	29	Control	AD
SCAF11|ENSG00000139218	0.25451197	0.00524104	29	Control	AD
PLD3|ENSG00000105223	-0.439544	0.00524376	29	Control	AD
HIP1|ENSG00000127946	0.60933551	0.00526654	29	Control	AD
PLK2|ENSG00000145632	-0.4932817	0.0052679	29	Control	AD
MDM1|ENSG00000111554	0.22645953	0.00526819	29	Control	AD
SPATA25|ENSG00000149634	0.50982284	0.00527622	29	Control	AD
PMVK|ENSG00000163344	-0.2884331	0.00530858	29	Control	AD
FGF11|ENSG00000283903	0.78586596	0.00531825	29	Control	AD
NLRP1|ENSG00000091592	-0.4501102	0.00533121	29	Control	AD
CCPG1|ENSG00000260916	0.32161756	0.00534361	29	Control	AD
OSCP1|ENSG00000116885	-0.3403975	0.0053641	29	Control	AD
VWF|ENSG00000110799	0.81570861	0.00536523	29	Control	AD
SLC25A18|ENSG00000182902	0.54250974	0.00537101	29	Control	AD
GAPVD1|ENSG00000165219	0.19446962	0.0053711	29	Control	AD
GABRE|ENSG00000102287	1.01632555	0.00538766	29	Control	AD
HSPBP1|ENSG00000133265	-0.4291887	0.00538919	29	Control	AD
AQR|ENSG00000021776	0.19420671	0.00539606	29	Control	AD
GPC4|ENSG00000076716	0.60187983	0.00539637	29	Control	AD
SCFD2|ENSG00000184178	-0.2574749	0.0054025	29	Control	AD
YY1|ENSG00000100811	0.18384207	0.00540735	29	Control	AD
CBX5|ENSG00000094916	0.26292607	0.00541853	29	Control	AD
CCDC69|ENSG00000198624	0.46177314	0.0054203	29	Control	AD
SOS1|ENSG00000115904	0.28795659	0.00542539	29	Control	AD
CEP41|ENSG00000106477	-0.3197176	0.00543926	29	Control	AD
TBC1D20|ENSG00000125875	0.15872256	0.00545725	29	Control	AD
STMN1|ENSG00000117632	-0.3957683	0.00547102	29	Control	AD
IGSF8|ENSG00000162729	-0.4451637	0.00547411	29	Control	AD
RBM7|ENSG00000076053	0.34909758	0.00547424	29	Control	AD
PEF1|ENSG00000162517	-0.2058607	0.00550057	29	Control	AD
TNFRSF10A|ENSG00000104689	0.78557578	0.00552344	29	Control	AD
ZNF45|ENSG00000124459	0.37153017	0.00553071	29	Control	AD
GGT7|ENSG00000131067	-0.3175774	0.00553274	29	Control	AD
PPIH|ENSG00000171960	-0.3053268	0.00553388	29	Control	AD
ZFP36L1|ENSG00000185650	0.70107841	0.00553725	29	Control	AD
MED27|ENSG00000160563	-0.2143177	0.00554224	29	Control	AD
ACOT11|ENSG00000162390	0.57767115	0.00555059	29	Control	AD
TMEM63B|ENSG00000137216	-0.2494716	0.00555535	29	Control	AD
PCDHB7|ENSG00000291681	0.74935403	0.00555648	29	Control	AD
THYN1|ENSG00000151500	-0.2213686	0.00556239	29	Control	AD
SRGN|ENSG00000122862	0.82923237	0.00556908	29	Control	AD
NFATC3|ENSG00000072736	0.44837875	0.00557637	29	Control	AD
DGKQ|ENSG00000145214	-0.344628	0.00558433	29	Control	AD
IFT27|ENSG00000100360	-0.3145692	0.00559435	29	Control	AD
ITGA11|ENSG00000137809	0.66026899	0.00560145	29	Control	AD
ANO2|ENSG00000047617	0.75969114	0.00560466	29	Control	AD
RHEBL1|ENSG00000167550	-0.5335309	0.00560944	29	Control	AD
PEBP1|ENSG00000089220	-0.2814661	0.0056106	29	Control	AD
PTGES2|ENSG00000148334	-0.3841812	0.00561248	29	Control	AD
NKD1|ENSG00000140807	0.45793476	0.00561469	29	Control	AD
FLAD1|ENSG00000160688	-0.2196189	0.00562007	29	Control	AD
DNAI4|ENSG00000152763	0.37900302	0.00563308	29	Control	AD
CYBRD1|ENSG00000071967	0.74390039	0.0056611	29	Control	AD
FBXW9|ENSG00000132004	-0.377462	0.00567472	29	Control	AD
SELENOW|ENSG00000178980	-0.2850759	0.00567685	29	Control	AD
SPIRE1|ENSG00000134278	0.28511631	0.00570784	29	Control	AD
CIPC|ENSG00000198894	0.30121594	0.00571161	29	Control	AD
CPQ|ENSG00000104324	0.51466723	0.00571624	29	Control	AD
ELOVL2|ENSG00000197977	0.61794503	0.00571973	29	Control	AD
RPS6KL1|ENSG00000198208	-0.3376513	0.00572073	29	Control	AD
UQCRC2|ENSG00000140740	-0.2922782	0.0057406	29	Control	AD
RO60|ENSG00000116747	0.30461351	0.00574371	29	Control	AD
BCLAF3|ENSG00000173681	0.24323086	0.00574435	29	Control	AD
PURG|ENSG00000172733	0.47528965	0.00574632	29	Control	AD
TBL3|ENSG00000183751	-0.3754902	0.00575166	29	Control	AD
H6PD|ENSG00000049239	0.43764208	0.00576432	29	Control	AD
CKAP4|ENSG00000136026	-0.1914582	0.00576737	29	Control	AD
INO80D|ENSG00000114933	0.25114937	0.00576764	29	Control	AD
TBC1D7|ENSG00000145979	-0.3691575	0.00577357	29	Control	AD
P2RY14|ENSG00000174944	0.70590363	0.00578959	29	Control	AD
GFRA2|ENSG00000168546	-0.5327028	0.00579531	29	Control	AD
IMMT|ENSG00000132305	-0.2542286	0.00580703	29	Control	AD
USP49|ENSG00000164663	0.399467	0.00581237	29	Control	AD
MPV17L2|ENSG00000254858	-0.3211548	0.00581301	29	Control	AD
SERTAD2|ENSG00000179833	0.32873263	0.0058175	29	Control	AD
RHBDD2|ENSG00000005486	-0.2941636	0.00581979	29	Control	AD
NFIA|ENSG00000162599	0.39916383	0.00583467	29	Control	AD
SPRYD3|ENSG00000167778	-0.3474189	0.00583788	29	Control	AD
CDK5R2|ENSG00000171450	-0.559887	0.00584396	29	Control	AD
RBM41|ENSG00000089682	0.3724508	0.00585131	29	Control	AD
OCIAD1|ENSG00000109180	-0.3075208	0.00585224	29	Control	AD
POLL|ENSG00000166169	-0.2847906	0.00587035	29	Control	AD
PBX3|ENSG00000167081	0.39571231	0.00587173	29	Control	AD
PARP4|ENSG00000102699	0.5595946	0.005885	29	Control	AD
PEX14|ENSG00000142655	-0.2911736	0.00589958	29	Control	AD
MSC|ENSG00000178860	-0.7789353	0.00590123	29	Control	AD
MRPS22|ENSG00000175110	-0.1950523	0.00591286	29	Control	AD
VSIG4|ENSG00000155659	1.22000713	0.00593449	29	Control	AD
SMIM8|ENSG00000111850	-0.2728372	0.00593745	29	Control	AD
IL17RB|ENSG00000056736	0.82403885	0.00594056	29	Control	AD
MOB1A|ENSG00000114978	0.37500954	0.00594747	29	Control	AD
DNASE1L1|ENSG00000013563	-0.3067226	0.00596925	29	Control	AD
EEF1B2|ENSG00000283391	-0.3038073	0.00597841	29	Control	AD
BCL2L2|ENSG00000129473	-0.2582075	0.00598042	29	Control	AD
CHML|ENSG00000203668	-0.7994343	0.00599066	29	Control	AD
CRELD2|ENSG00000184164	-0.4206807	0.00599111	29	Control	AD
CYP2U1|ENSG00000155016	0.32498254	0.00599543	29	Control	AD
UIMC1|ENSG00000087206	0.35376177	0.00599805	29	Control	AD
CPSF2|ENSG00000165934	0.21665203	0.00599925	29	Control	AD
DCAF12|ENSG00000198876	0.30099527	0.00600146	29	Control	AD
SLC30A1|ENSG00000170385	0.41109929	0.0060026	29	Control	AD
FREM3|ENSG00000183090	-1.5499275	0.00601733	29	Control	AD
RHOBTB2|ENSG00000008853	-0.3787546	0.006025	29	Control	AD
SPHKAP|ENSG00000153820	-0.8170436	0.00602815	29	Control	AD
SDHB|ENSG00000117118	-0.1863603	0.00602937	29	Control	AD
RYR3|ENSG00000198838	0.6758934	0.00605284	29	Control	AD
TMEM243|ENSG00000135185	0.26759739	0.00605998	29	Control	AD
RUVBL2|ENSG00000183207	-0.2453231	0.0060663	29	Control	AD
INSR|ENSG00000171105	0.35028405	0.00607699	29	Control	AD
TESC|ENSG00000088992	-0.4469818	0.00607769	29	Control	AD
BCL6|ENSG00000113916	0.57694643	0.00608187	29	Control	AD
CRIM1|ENSG00000277354	0.4253038	0.00608719	29	Control	AD
SLC1A6|ENSG00000105143	-0.509885	0.00608774	29	Control	AD
R3HCC1|ENSG00000104679	-0.3387731	0.00610055	29	Control	AD
SH3BP4|ENSG00000130147	0.55742577	0.00610906	29	Control	AD
LDLRAD3|ENSG00000179241	0.50566606	0.00610963	29	Control	AD
EOLA2|ENSG00000197021	-0.2748815	0.00611133	29	Control	AD
IPO8|ENSG00000133704	0.2410247	0.00613493	29	Control	AD
TBC1D1|ENSG00000065882	0.26704603	0.00613943	29	Control	AD
ARF1|ENSG00000143761	-0.2174283	0.00614939	29	Control	AD
LIMD1|ENSG00000144791	0.48138601	0.00616338	29	Control	AD
CRYM|ENSG00000103316	-0.7679373	0.00616798	29	Control	AD
SFXN3|ENSG00000107819	-0.2120192	0.00617034	29	Control	AD
MRPL24|ENSG00000143314	-0.2687865	0.00617146	29	Control	AD
MCMBP|ENSG00000197771	0.30238809	0.00617463	29	Control	AD
ZNF420|ENSG00000197050	0.31111687	0.00617814	29	Control	AD
CDC37|ENSG00000105401	-0.2802601	0.00618041	29	Control	AD
PELI1|ENSG00000197329	0.34833591	0.00618197	29	Control	AD
ATP6V0A2|ENSG00000185344	0.31196151	0.00618669	29	Control	AD
EIF2B3|ENSG00000070785	-0.3052684	0.00618828	29	Control	AD
SLC1A5|ENSG00000105281	0.93266489	0.00619462	29	Control	AD
SLC2A6|ENSG00000160326	-0.3996743	0.00619467	29	Control	AD
ARHGEF40|ENSG00000165801	0.47137736	0.00619874	29	Control	AD
KHDC4|ENSG00000132680	0.31770178	0.00619969	29	Control	AD
ZNF423|ENSG00000102935	0.43730456	0.0062003	29	Control	AD
HIGD1A|ENSG00000181061	-0.3149669	0.00622444	29	Control	AD
PER1|ENSG00000179094	0.51783118	0.00622652	29	Control	AD
ARL6IP6|ENSG00000177917	0.40313501	0.00623656	29	Control	AD
AARS2|ENSG00000124608	-0.2327158	0.00623697	29	Control	AD
DCLRE1C|ENSG00000152457	0.3684212	0.00624039	29	Control	AD
KCNG4|ENSG00000168418	1.15762741	0.00624167	29	Control	AD
WDR18|ENSG00000065268	-0.5885813	0.00624986	29	Control	AD
RAD51D|ENSG00000185379	-0.241266	0.0062601	29	Control	AD
SLC15A4|ENSG00000139370	0.22804549	0.00629793	29	Control	AD
HINT1|ENSG00000169567	-0.2989093	0.00635969	29	Control	AD
NID1|ENSG00000116962	0.89295221	0.00636339	29	Control	AD
TRAM1|ENSG00000067167	0.31315249	0.00636488	29	Control	AD
CREBL2|ENSG00000111269	0.27858269	0.00636725	29	Control	AD
IL1RL2|ENSG00000115598	-0.701321	0.0063779	29	Control	AD
SRSF10|ENSG00000188529	0.24466962	0.00638655	29	Control	AD
CSPP1|ENSG00000104218	0.2678231	0.00639161	29	Control	AD
P2RX7|ENSG00000089041	0.73059853	0.006411	29	Control	AD
POLDIP2|ENSG00000004142	-0.2053452	0.00641827	29	Control	AD
MOB3A|ENSG00000172081	0.36278085	0.00642455	29	Control	AD
OAZ2|ENSG00000180304	-0.1424913	0.00642627	29	Control	AD
LYZ|ENSG00000090382	1.22616632	0.00643527	29	Control	AD
NRGN|ENSG00000154146	-0.5026536	0.00645698	29	Control	AD
PPME1|ENSG00000214517	-0.3285172	0.00646008	29	Control	AD
ERG|ENSG00000157554	0.52788424	0.0064891	29	Control	AD
SULT1B1|ENSG00000173597	1.26964326	0.00650014	29	Control	AD
DUSP28|ENSG00000188542	-0.2959907	0.0065012	29	Control	AD
ZSCAN29|ENSG00000140265	0.31881426	0.00650145	29	Control	AD
SCN2B|ENSG00000149575	-0.5895222	0.00650898	29	Control	AD
PSMG3|ENSG00000157778	-0.3516244	0.00651924	29	Control	AD
FNDC3B|ENSG00000075420	0.47743041	0.00653804	29	Control	AD
DYNC2LI1|ENSG00000138036	-0.3988767	0.00654629	29	Control	AD
KRT5|ENSG00000186081	-1.3650614	0.00654855	29	Control	AD
TIMM23|ENSG00000265354	-0.2310602	0.00655381	29	Control	AD
COX19|ENSG00000240230	-0.29756	0.00656594	29	Control	AD
DSCC1|ENSG00000136982	-0.6522348	0.00656649	29	Control	AD
PPP1R12C|ENSG00000125503	-0.3861428	0.00658217	29	Control	AD
CEND1|ENSG00000184524	-0.6000002	0.00658465	29	Control	AD
IL12A|ENSG00000168811	-0.6839355	0.00658942	29	Control	AD
SLC32A1|ENSG00000101438	-1.1177601	0.00659765	29	Control	AD
CACNG5|ENSG00000075429	0.86854877	0.00659852	29	Control	AD
NT5C3B|ENSG00000141698	-0.3183985	0.00660191	29	Control	AD
FBXL4|ENSG00000112234	0.24406994	0.00660222	29	Control	AD
LYPD8|ENSG00000259823	-0.5772354	0.00663051	29	Control	AD
DENND11|ENSG00000262599	0.35712074	0.00664856	29	Control	AD
CORO1A|ENSG00000102879	-0.3668716	0.00666022	29	Control	AD
PHKA1|ENSG00000067177	0.52540826	0.00666594	29	Control	AD
SLC25A23|ENSG00000125648	-0.3105971	0.00667111	29	Control	AD
ZNF138|ENSG00000197008	-0.3485805	0.00667794	29	Control	AD
HAUS4|ENSG00000092036	0.48904439	0.00668905	29	Control	AD
SDAD1|ENSG00000198301	-0.2707606	0.00669157	29	Control	AD
PLEKHB2|ENSG00000115762	-0.2933251	0.00669493	29	Control	AD
BLOC1S5|ENSG00000188428	0.30172509	0.00670174	29	Control	AD
NDUFV3|ENSG00000160194	-0.2232888	0.00670927	29	Control	AD
TNS3|ENSG00000136205	0.54470184	0.00671329	29	Control	AD
MEAK7|ENSG00000140950	-0.2316578	0.00673461	29	Control	AD
TCEA2|ENSG00000171703	-0.3630887	0.00673684	29	Control	AD
SETD2|ENSG00000181555	0.24915917	0.00674393	29	Control	AD
RGR|ENSG00000148604	1.24863607	0.00675994	29	Control	AD
NEUROD6|ENSG00000164600	-0.9389951	0.0067636	29	Control	AD
ARV1|ENSG00000173409	-0.2765402	0.00676673	29	Control	AD
FAM162A|ENSG00000114023	-0.3031157	0.00676943	29	Control	AD
GSTM3|ENSG00000134202	0.48641386	0.00677314	29	Control	AD
WDR46|ENSG00000204221	-0.2542755	0.00677515	29	Control	AD
MAPK12|ENSG00000188130	-0.3624651	0.00677908	29	Control	AD
